stfips,county_name,state,cat_rucc,air_EQI_22July2013,water_EQI_22July2013,land_EQI_22July2013,sociod_EQI_22July2013,built_EQI_22July2013,EQI_22July2013,RUCC1_air_EQI_22July2013,RUCC1_water_EQI_22July2013,RUCC1_land_EQI_22July2013,RUCC1_sociod_EQI_22July2013,RUCC1_built_EQI_22July2013,RUCC1_EQI_22July2013,RUCC2_air_EQI_22July2013,RUCC2_water_EQI_22July2013,RUCC2_land_EQI_22July2013,RUCC2_sociod_EQI_22July2013,RUCC2_built_EQI_22July2013,RUCC2_EQI_22July2013,RUCC3_air_EQI_22July2013,RUCC3_water_EQI_22July2013,RUCC3_land_EQI_22July2013,RUCC3_sociod_EQI_22July2013,RUCC3_built_EQI_22July2013,RUCC3_EQI_22July2013,RUCC4_air_EQI_22July2013,RUCC4_water_EQI_22July2013,RUCC4_land_EQI_22July2013,RUCC4_sociod_EQI_22July2013,RUCC4_built_EQI_22July2013,RUCC4_EQI_22July2013
18183,Whitley County,IN,1,0.6067571,0.9352213,0.8622545,1.401424,-0.3326955,1.043161,-0.2560972,0.8727651,0.9423743,-1.107695,-0.5840917,0.4051538,,,,,,,,,,,,,,,,,,
19001,Adair County,IA,4,-0.8593438,-1.06712,0.8063334,0.8399727,0.8260272,0.3469919,,,,,,,,,,,,,,,,,,,0.2934325,-0.8432111,0.7716329,1.265448,1.273992,1.551761
19003,Adams County,IA,4,-0.9714526,-1.1568,0.6593524,0.4229366,1.462249,0.3218392,,,,,,,,,,,,,,,,,,,0.1705782,-0.922299,0.6439553,0.7544528,1.717538,1.446371
19005,Allamakee County,IA,3,-0.3818264,0.2254888,0.6284574,0.1667957,-0.310024,0.0352737,,,,,,,,,,,,,-0.2487275,0.2027837,0.6751873,0.5964914,-0.503615,0.3414914,,,,,,
19007,Appanoose County,IA,3,-0.2528454,-1.031833,0.3403653,-0.2422956,-0.1345417,-0.3287573,,,,,,,,,,,,,-0.1100414,-1.183208,0.4390372,0.1262988,-0.269898,-0.1776238,,,,,,
19009,Audubon County,IA,4,-0.7265233,-1.43599,0.7774813,0.4755993,-1.307953,-0.5999792,,,,,,,,,,,,,,,,,,,0.4432715,-1.221332,0.7552326,0.9110216,-0.4118272,0.6006322
19011,Benton County,IA,1,0.0970079,0.1877166,0.8116561,1.273843,-0.5282085,0.5909846,-1.077513,0.1636242,0.8374712,-1.023735,-0.6865606,-0.1708792,,,,,,,,,,,,,,,,,,
19013,Black Hawk County,IA,1,1.044896,0.2119801,0.6719683,0.4134335,0.7053431,1.006491,0.4886465,0.1900857,0.704218,0.2714032,0.5601521,0.5453401,,,,,,,,,,,,,,,,,,
19015,Boone County,IA,3,0.2158045,-1.131402,0.7486738,1.148577,-0.1178934,0.4686962,,,,,,,,,,,,,0.6439246,-1.276085,0.7930493,1.532476,-0.1734633,0.7744465,,,,,,
19017,Bremer County,IA,1,0.1922389,0.2326633,0.6635935,1.178748,0.4849863,0.9236197,-0.8927121,0.2092782,0.6441,-0.7482236,0.2335119,0.2420343,,,,,,,,,,,,,,,,,,
19019,Buchanan County,IA,3,0.0908554,-1.124965,0.7190218,0.6857713,-0.1013354,0.2467776,,,,,,,,,,,,,0.4506439,-1.26555,0.7837362,1.000585,-0.1008416,0.5125135,,,,,,
19021,Buena Vista Count,IA,3,-0.5865927,-1.021401,0.8703821,0.4971759,-0.0969995,0.0013784,,,,,,,,,,,,,-0.5887854,-1.174373,0.9283192,0.9313681,0.0453882,0.3791147,,,,,,
19023,Butler County,IA,4,-0.3914545,-1.278764,0.6894372,0.7755303,-1.118725,-0.2943648,,,,,,,,,,,,,,,,,,,0.8156305,-1.065441,0.6976804,1.159264,-0.279815,0.8242515
19025,Calhoun County,IA,4,-0.7882537,-1.072555,0.731335,0.5958899,-0.4141999,-0.1948974,,,,,,,,,,,,,,,,,,,0.3495448,-0.849212,0.720358,0.9904537,0.2036425,0.9790582
19027,Carroll County,IA,3,-0.1454665,0.2194316,0.8586159,1.0478,0.9244298,0.9673877,,,,,,,,,,,,,0.1423013,0.1917832,0.9359469,1.615228,0.7025258,1.53915,,,,,,
19029,Cass County,IA,3,-0.4924631,0.4989733,0.7840907,0.5712112,0.7777661,0.6420799,,,,,,,,,,,,,-0.3738844,0.4698445,0.8898212,0.9960045,0.9630107,1.194337,,,,,,
19031,Cedar County,IA,3,0.1534013,0.1828531,0.6451272,1.345122,-1.257652,0.3252489,,,,,,,,,,,,,0.4651993,0.1600734,0.7047995,1.574017,-1.522648,0.5713245,,,,,,
19033,Cerro Gordo Count,IA,2,0.6192625,-0.9387286,0.8867558,0.6796171,1.431006,1.067968,,,,,,,0.334031,-1.003585,0.8410771,0.7051762,1.410819,1.10366,,,,,,,,,,,,
19035,Cherokee County,IA,3,-0.716266,0.1304137,1.049124,0.9120117,-0.0604946,0.3942457,,,,,,,,,,,,,-0.8162088,0.1035814,1.163948,1.413149,0.2096186,0.9346105,,,,,,
19037,Chickasaw County,IA,3,-0.2977442,0.5136789,0.6483621,0.6623486,0.8612792,0.740257,,,,,,,,,,,,,-0.1801757,0.4855283,0.7456878,0.9926603,0.613501,1.265341,,,,,,
19039,Clarke County,IA,3,-0.4090677,-1.0891,0.538805,0.3795146,0.6378099,0.1805274,,,,,,,,,,,,,-0.3023542,-1.229836,0.6477592,0.7750412,0.6135665,0.5603292,,,,,,
19041,Clay County,IA,3,-0.2277206,-1.470425,0.8570272,0.8181475,1.16513,0.6208033,,,,,,,,,,,,,-0.0023545,-1.611663,0.9582643,1.349757,1.055503,1.120264,,,,,,
19043,Clayton County,IA,4,-0.4978237,0.4712416,0.6330845,0.569856,0.0256765,0.3187689,,,,,,,,,,,,,,,,,,,0.7231519,0.6871288,0.6353908,1.043023,0.5748035,1.240827
19045,Clinton County,IA,2,1.168343,0.4757081,0.7141402,0.652328,0.5312561,1.138961,,,,,,,1.373799,0.3563073,0.7157708,0.7212,-0.2705285,1.085924,,,,,,,,,,,,
19047,Crawford County,IA,3,-0.7881036,0.465614,0.7291,0.5243245,-0.0007432,0.216143,,,,,,,,,,,,,-0.8931453,0.4352099,0.8301489,0.9511777,0.3318807,0.6993214,,,,,,
19049,Dallas County,IA,1,0.2521195,0.2351216,0.7244018,1.702707,-0.1233785,0.9412827,-0.7770002,0.2175274,0.7877572,-1.22509,-0.3488763,0.2162663,,,,,,,,,,,,,,,,,,
19051,Davis County,IA,4,-0.5828358,-1.164239,0.6230055,0.0217261,0.050452,-0.2215177,,,,,,,,,,,,,,,,,,,0.609493,-0.920402,0.597092,0.3941472,0.7015552,0.7511944
19053,Decatur County,IA,4,-0.8773018,-1.134078,0.7115003,-0.2908466,-0.2501544,-0.5230548,,,,,,,,,,,,,,,,,,,0.3115663,-0.9000129,0.6795961,-0.0631036,0.2272064,0.505523
19055,Delaware County,IA,3,-0.0682254,0.1933712,0.6532636,0.8460371,-0.1432305,0.4664651,,,,,,,,,,,,,0.1894342,0.1729333,0.7431659,1.212175,-0.3046397,0.8315517,,,,,,
19057,Des Moines County,IA,2,0.822019,-1.068976,0.5088848,0.3870697,1.29718,0.8482278,,,,,,,0.6503146,-1.116355,0.4507754,0.4210815,1.216746,0.7732104,,,,,,,,,,,,
19059,Dickinson County,IA,3,-0.3424018,0.5376975,0.8034197,0.7550362,1.246546,0.9480706,,,,,,,,,,,,,-0.2228233,0.4999137,0.8738945,1.578001,1.474607,1.565058,,,,,,
19061,Dubuque County,IA,1,0.9813124,0.4975194,0.6139288,0.8642753,1.01562,1.307333,0.3509291,0.4698246,0.6349646,-0.2778084,0.9224942,0.8348955,,,,,,,,,,,,,,,,,,
19063,Emmet County,IA,3,-0.3114718,0.1472377,0.7278886,0.4742145,0.2122106,0.3806264,,,,,,,,,,,,,-0.1514903,0.1215603,0.8097782,0.8292874,0.2366131,0.7920678,,,,,,
19065,Fayette County,IA,3,-0.1269308,0.4897672,0.7239905,0.4748408,0.2012533,0.5044329,,,,,,,,,,,,,0.1361425,0.4577581,0.7945297,0.783353,0.2755607,0.9021487,,,,,,
19067,Floyd County,IA,3,-0.0354362,0.1469807,0.8804609,0.7185094,0.8305713,0.8379577,,,,,,,,,,,,,0.2658742,0.1255777,0.9486107,1.081594,0.6410271,1.337678,,,,,,
19069,Franklin County,IA,3,-0.3164349,0.1988221,0.7795967,0.7493034,0.1724631,0.4939036,,,,,,,,,,,,,-0.1898627,0.1747352,0.8591794,1.075861,0.4601003,0.9456043,,,,,,
19071,Fremont County,IA,4,-0.6095073,0.6184613,0.7431418,0.7089279,-0.8630364,0.0680031,,,,,,,,,,,,,,,,,,,0.5582954,0.8315004,0.7334906,1.151413,-0.2398068,1.089784
19073,Greene County,IA,3,-0.6390679,-1.408325,0.7791129,0.5649216,0.2072204,0.0217014,,,,,,,,,,,,,-0.6847412,-1.547813,0.8470547,0.8998426,0.187581,0.4230375,,,,,,
19075,Grundy County,IA,1,-0.3830675,0.1566006,0.7867171,0.9990464,0.1016065,0.5346183,-1.797666,0.1330671,0.8043023,-0.9354897,-0.1689198,-0.2764618,,,,,,,,,,,,,,,,,,
19077,Guthrie County,IA,1,-1.077118,-1.110278,0.6109398,0.6657715,-0.2556552,-0.2518195,-2.811067,-1.089695,0.577261,-0.4468442,-0.454534,-1.241382,,,,,,,,,,,,,,,,,,
19079,Hamilton County,IA,3,-0.140728,0.5519472,0.8142358,1.096323,0.1796602,0.7666632,,,,,,,,,,,,,0.123806,0.5230972,0.8821256,1.542524,0.3289289,1.258057,,,,,,
19081,Hancock County,IA,3,-0.6532561,-0.970624,0.9560568,1.037527,-1.349773,-0.2373025,,,,,,,,,,,,,-0.6987281,-1.098535,1.022358,1.391238,-1.334978,0.0712233,,,,,,
19083,Hardin County,IA,3,-0.4157325,0.233498,0.6816815,0.6650462,0.1874377,0.4116639,,,,,,,,,,,,,-0.3299181,0.1966666,0.7654669,1.050303,0.2309967,0.8586487,,,,,,
19085,Harrison County,IA,1,-0.1950093,0.5119011,0.9312399,0.89616,-0.045418,0.6142273,-1.474219,0.4915867,1.006419,-0.5574082,-0.3261867,-0.150295,,,,,,,,,,,,,,,,,,
19087,Henry County,IA,3,0.2102371,0.1522841,0.6448594,0.7334643,0.3048474,0.6734625,,,,,,,,,,,,,0.5894499,0.1214346,0.7084493,1.218679,0.2556755,1.034598,,,,,,
19089,Howard County,IA,3,-0.5089245,0.5005509,0.5899247,0.5791506,-0.5091987,0.1173148,,,,,,,,,,,,,-0.4763882,0.4704684,0.6641978,0.9277091,-0.4919608,0.478884,,,,,,
19091,Humboldt County,IA,3,-0.2937438,0.227146,0.7377809,0.9761848,0.3673714,0.6533236,,,,,,,,,,,,,-0.1180063,0.2022493,0.8200888,1.377656,0.2462924,1.150908,,,,,,
19093,Ida County,IA,4,-0.8437585,-0.5285395,0.7251211,0.7449882,-0.0702767,0.0683366,,,,,,,,,,,,,,,,,,,0.3507048,-0.3299634,0.7106691,1.151952,0.5347009,1.231234
19095,Iowa County,IA,4,-0.1684492,0.4511006,0.6307704,1.262874,0.5520872,0.8862824,,,,,,,,,,,,,,,,,,,1.06992,0.6709056,0.6400629,1.79058,0.9475874,1.815689
19097,Jackson County,IA,3,0.1777093,0.162395,0.6234245,0.5054035,-0.0705749,0.4340694,,,,,,,,,,,,,0.5637637,0.137249,0.694036,0.8194257,0.087951,0.720414,,,,,,
19099,Jasper County,IA,3,0.5204766,-1.353644,0.8913804,1.115285,0.0662806,0.6272926,,,,,,,,,,,,,1.086462,-1.49305,0.9461746,1.607734,-0.068469,0.9124471,,,,,,
19101,Jefferson County,IA,3,0.2592105,-1.424848,0.4808439,0.494826,0.6660447,0.3889589,,,,,,,,,,,,,0.7014987,-1.567245,0.5629542,0.9714261,0.8676435,0.6543031,,,,,,
19103,Johnson County,IA,1,1.453763,0.5196497,0.6663729,0.7949088,1.09736,1.494069,1.048827,0.4913013,0.6977382,0.1691366,1.004117,1.131366,,,,,,,,,,,,,,,,,,
19105,Jones County,IA,1,0.18369,0.4601419,0.3908723,0.9685525,0.2196176,0.7102618,-0.9567643,0.4307608,0.3691924,-0.5724108,0.0839186,-0.000176,,,,,,,,,,,,,,,,,,
19107,Keokuk County,IA,4,-0.4414523,0.1497458,0.6675002,0.5470505,-0.4647374,0.100524,,,,,,,,,,,,,,,,,,,0.7791513,0.3622856,0.6631343,0.8938756,0.2041994,1.049142
19109,Kossuth County,IA,3,-0.1987271,0.518346,0.8986986,0.7105171,0.1970412,0.6221742,,,,,,,,,,,,,-0.0067521,0.4898604,0.9423414,1.124191,0.5567135,1.086589,,,,,,
19111,Lee County,IA,2,0.7796924,0.5027005,0.506085,0.3120637,0.7653639,0.9053168,,,,,,,0.5435989,0.3760743,0.4903063,0.3763153,0.3774156,0.7361374,,,,,,,,,,,,
19113,Linn County,IA,1,1.138689,0.5175019,0.7215779,1.27365,0.6641183,1.424906,0.5728058,0.4901509,0.7206835,-0.6197687,0.5525444,0.9540803,,,,,,,,,,,,,,,,,,
19115,Louisa County,IA,4,-0.1015824,0.4589821,0.632532,0.4118146,-1.014889,0.0153735,,,,,,,,,,,,,,,,,,,1.18995,0.6775182,0.6484927,0.8079315,-0.2328334,0.8203619
19117,Lucas County,IA,3,-0.2947963,-1.162219,0.5505425,0.0093571,0.4394341,-0.0040502,,,,,,,,,,,,,-0.1279978,-1.313572,0.6422111,0.3281762,0.4732577,0.2828478,,,,,,
19119,Lyon County,IA,4,-0.7765687,-1.46051,0.9227422,0.9447163,-0.6300182,-0.1551782,,,,,,,,,,,,,,,,,,,0.3751867,-1.25009,0.9256284,1.329677,0.0574055,1.145902
19121,Madison County,IA,1,-0.1515114,-1.123781,0.7045887,1.152642,-0.7134609,0.1145674,-1.413466,-1.107251,0.6379787,-0.8224161,-0.9055383,-0.7257339,,,,,,,,,,,,,,,,,,
19123,Mahaska County,IA,3,0.3288221,0.4865089,0.8162336,0.5623237,0.1651148,0.7088669,,,,,,,,,,,,,0.7810842,0.4487794,0.891626,0.899808,0.1545265,1.052646,,,,,,
19125,Marion County,IA,3,0.4703607,0.4686389,0.6293707,0.9889569,-0.1393708,0.7554911,,,,,,,,,,,,,1.013862,0.4338798,0.7102932,1.516545,-0.4472354,1.063672,,,,,,
19127,Marshall County,IA,2,0.3618085,0.1097516,0.6141661,0.5397909,0.5649423,0.730246,,,,,,,-0.19028,-0.0165356,0.6310297,0.59518,-0.1889674,0.4617538,,,,,,,,,,,,
19129,Mills County,IA,1,0.325485,-1.413254,0.7542882,1.02712,-0.1618186,0.3931266,-0.6687039,-1.393488,0.7319598,-0.6524912,-0.421181,-0.3061993,,,,,,,,,,,,,,,,,,
19131,Mitchell County,IA,3,-0.3086811,-1.095738,0.7864892,0.799497,-0.6263674,-0.0157858,,,,,,,,,,,,,-0.1826495,-1.235685,0.8460804,1.131637,-0.4463298,0.2711411,,,,,,
19133,Monona County,IA,3,-0.6229917,0.2058434,0.8860646,0.5250862,0.6009321,0.4879436,,,,,,,,,,,,,-0.6481386,0.1835027,0.9243295,0.8726685,0.7692125,1.031473,,,,,,
19135,Monroe County,IA,3,-0.3998418,-1.524155,0.6095182,0.4731199,-0.3398818,-0.1980602,,,,,,,,,,,,,-0.3496796,-1.665023,0.7084278,0.7516845,-0.1238839,0.0524766,,,,,,
19137,Montgomery County,IA,3,-0.2036092,-1.383806,0.7972065,0.3757833,1.319931,0.515654,,,,,,,,,,,,,-0.0017769,-1.52172,0.8759251,0.7758089,1.426436,0.971655,,,,,,
19139,Muscatine County,IA,2,1.135645,0.5147525,0.5388814,0.6432362,0.4662447,1.058921,,,,,,,1.30514,0.3939533,0.4866068,0.7344126,-0.5534492,0.9523384,,,,,,,,,,,,
19141,O'Brien County,IA,3,-0.4863019,-1.519549,0.912706,0.7612103,0.1745964,0.1546679,,,,,,,,,,,,,-0.3958345,-1.654767,1.001058,1.159833,0.5395451,0.5650285,,,,,,
19143,Osceola County,IA,3,-0.8551472,-1.468692,0.9554198,0.779081,-1.219487,-0.4529603,,,,,,,,,,,,,-1.010757,-1.605742,1.029132,1.076803,-1.151434,-0.1536399,,,,,,
19145,Page County,IA,3,-0.1152268,-0.9563957,0.7604598,0.4931466,1.045738,0.5616339,,,,,,,,,,,,,0.1746235,-1.092355,0.820957,0.9537625,1.119567,0.9996437,,,,,,
19147,Palo Alto County,IA,3,-0.6427128,-1.380166,0.943382,0.6420926,0.1945547,0.0964292,,,,,,,,,,,,,-0.7184525,-1.514527,0.9829003,1.038983,0.0498269,0.530964,,,,,,
19149,Plymouth County,IA,3,-0.2430509,0.2408642,1.271023,1.465836,0.0737553,0.9028788,,,,,,,,,,,,,-0.0763474,0.213911,1.351569,1.917111,0.0842536,1.491547,,,,,,
19151,Pocahontas County,IA,4,-0.9253398,0.1924824,0.8986796,0.6978045,-0.462591,0.0626792,,,,,,,,,,,,,,,,,,,0.2274126,0.3935316,0.8693408,1.15837,0.3396273,1.222868
19153,Polk County,IA,1,1.18645,0.457442,0.6114327,1.013505,1.077084,1.450213,0.7001773,0.4341727,0.6067305,-0.2184114,1.032799,1.018095,,,,,,,,,,,,,,,,,,
19155,Pottawattamie Cou,IA,1,0.9138061,0.5046512,0.8488352,0.7746521,0.7081454,1.204347,0.2855189,0.4823949,0.8520368,-0.2051023,0.4716014,0.7178157,,,,,,,,,,,,,,,,,,
19157,Poweshiek County,IA,3,0.0195291,-1.162451,0.801429,0.6686732,0.4285117,0.4240577,,,,,,,,,,,,,0.3495889,-1.310779,0.8977265,1.222399,0.3376535,0.7775149,,,,,,
19159,Ringgold County,IA,4,-1.230153,-1.522928,0.6784042,-0.1301285,0.3335159,-0.4543715,,,,,,,,,,,,,,,,,,,-0.0927806,-1.292698,0.6652954,0.2977979,0.8501838,0.7232304
19161,Sac County,IA,4,-0.9822188,-1.151928,0.9390461,0.5823153,0.1577029,-0.0166992,,,,,,,,,,,,,,,,,,,0.1789326,-0.9357327,0.9132588,0.9881681,0.6677064,1.228157
19163,Scott County,IA,1,1.636664,0.9488643,0.6800774,0.796704,0.8182507,1.541349,1.228134,0.9008718,0.7019429,-0.1192743,0.7242016,1.202723,,,,,,,,,,,,,,,,,,
19165,Shelby County,IA,3,-0.7234327,0.1379408,0.792684,1.231528,0.1433219,0.5182917,,,,,,,,,,,,,-0.8170958,0.1115174,0.8670694,1.655857,0.1534405,1.090949,,,,,,
19167,Sioux County,IA,3,-0.1228388,-1.099775,1.073984,1.153904,-0.2528235,0.4000645,,,,,,,,,,,,,0.1531798,-1.245136,1.111833,1.69546,-0.309568,0.790571,,,,,,
19169,Story County,IA,1,0.7243187,0.2047899,0.6847333,0.8556648,0.7745038,1.091456,-0.0298913,0.1863726,0.7339219,0.0473791,0.6830513,0.5526485,,,,,,,,,,,,,,,,,,
19171,Tama County,IA,3,-0.2499312,-1.426577,0.8387932,0.7702591,-0.6019276,-0.0451015,,,,,,,,,,,,,-0.1120268,-1.565216,0.9070882,1.098562,-0.3254294,0.2220959,,,,,,
19173,Taylor County,IA,4,-1.175488,-1.522839,0.7040542,0.2461005,0.5165421,-0.2174088,,,,,,,,,,,,,,,,,,,-0.03144,-1.294029,0.6814721,0.5767582,0.9475012,1.010889
19175,Union County,IA,3,-0.0777458,-1.075975,0.6027231,0.4754284,0.9621448,0.4711295,,,,,,,,,,,,,0.2617946,-1.228713,0.6901537,0.8602366,0.8973538,0.8616928,,,,,,
19177,Van Buren County,IA,4,-0.4895859,-1.523656,0.4753769,0.0745706,-0.5773246,-0.5057226,,,,,,,,,,,,,,,,,,,0.7787284,-1.287884,0.4609332,0.4525383,0.180208,0.4811183
19179,Wapello County,IA,2,0.5264356,-1.089424,0.5334256,-0.1339984,1.057464,0.4612697,,,,,,,0.1620792,-1.130554,0.5348648,-0.1471643,0.5372456,0.175928,,,,,,,,,,,,
19181,Warren County,IA,1,0.432692,-1.431665,0.5814747,1.775748,-0.2197224,0.6446666,-0.5019988,-1.415766,0.5628005,-1.328801,-0.5280021,-0.0772175,,,,,,,,,,,,,,,,,,
19183,Washington County,IA,1,0.2632954,0.5273214,0.8555208,1.010369,0.4293582,0.9724064,-0.8183191,0.4910725,0.9071197,-0.6213242,0.4341727,0.3245619,,,,,,,,,,,,,,,,,,
19185,Wayne County,IA,4,-1.117665,-1.512051,0.5575436,-0.1773593,0.0339765,-0.573843,,,,,,,,,,,,,,,,,,,0.0423316,-1.273857,0.5669916,0.3393875,0.7265025,0.5535746
19187,Webster County,IA,2,0.3474761,-1.013308,0.8699798,0.486205,1.152036,0.7788905,,,,,,,-0.1809002,-1.055951,0.8532037,0.5186183,1.092869,0.6460996,,,,,,,,,,,,
19189,Winnebago County,IA,3,-0.20853,0.5227326,0.7849849,0.9353911,0.0050323,0.6041877,,,,,,,,,,,,,-0.0215348,0.493024,0.8697686,1.386914,0.264993,1.057854,,,,,,
19191,Winneshiek County,IA,3,-0.3324867,0.1571909,0.6296322,0.8816636,0.2512854,0.5181066,,,,,,,,,,,,,-0.1859219,0.135665,0.6629513,1.357388,0.0234386,0.9760932,,,,,,
19193,Woodbury County,IA,1,0.7010625,0.5158071,1.043081,0.4707975,0.9694933,1.165022,-0.0033191,0.5002114,1.054188,0.1647359,0.9305569,0.6773031,,,,,,,,,,,,,,,,,,
19195,Worth County,IA,4,-0.4829097,0.5777209,0.8085598,0.8873339,-0.2437482,0.4164262,,,,,,,,,,,,,,,,,,,0.6891521,0.8099253,0.7957377,1.238258,0.2147413,1.419101
19197,Wright County,IA,3,-0.5047768,-1.392437,0.7023453,0.7061893,0.1053683,0.0672042,,,,,,,,,,,,,-0.4455942,-1.530153,0.8137873,1.168434,0.3454369,0.4416429,,,,,,
20001,Allen County,KS,3,-0.1304928,-1.519015,0.194935,-0.0259989,0.5091984,-0.1008976,,,,,,,,,,,,,0.050125,-1.668866,0.2979074,0.3452281,0.7619013,0.0958376,,,,,,
20003,Anderson County,KS,3,-0.7327743,-1.519959,0.4077016,0.3106876,0.2771894,-0.2073341,,,,,,,,,,,,,-0.8398027,-1.669725,0.4630908,0.5949924,0.5485918,0.1281081,,,,,,
20005,Atchison County,KS,3,0.4760302,-1.512147,0.3291732,0.2744687,0.7540193,0.3535541,,,,,,,,,,,,,1.011975,-1.656561,0.405458,0.6925306,0.6950182,0.5419545,,,,,,
20007,Barber County,KS,4,-1.835043,-1.525939,0.3671209,0.459906,1.158463,-0.2264474,,,,,,,,,,,,,,,,,,,-0.7647696,-1.296698,0.3934523,0.9541555,1.439136,1.188102
20009,Barton County,KS,3,-0.3282224,-1.525,0.5545335,-0.0045078,1.110973,0.1563701,,,,,,,,,,,,,-0.1194847,-1.664343,0.6001824,0.4614218,1.240698,0.5158557,,,,,,
20011,Bourbon County,KS,3,0.098398,-1.518976,0.5603517,0.0816649,0.4990128,0.1182886,,,,,,,,,,,,,0.4335817,-1.671709,0.6474037,0.5328721,0.6304961,0.3419025,,,,,,
20013,Brown County,KS,3,-0.6177449,-1.516289,0.548569,0.1665498,-0.0643091,-0.3067555,,,,,,,,,,,,,-0.6843447,-1.65581,0.592374,0.5026797,0.4041002,-0.0323106,,,,,,
20015,Butler County,KS,1,0.1662574,-1.517117,0.4692104,1.199883,-0.3968205,0.2193622,-0.8330193,-1.517044,0.433744,-0.7984112,-0.7548158,-0.5563317,,,,,,,,,,,,,,,,,,
20017,Chase County,KS,4,-1.578082,-1.521688,0.1302328,0.1853509,-1.313515,-1.206634,,,,,,,,,,,,,,,,,,,-0.4782031,-1.290867,0.1377186,0.670395,-0.4431615,0.1374682
20019,Chautauqua County,KS,4,-1.100591,-1.521645,-0.1422989,-0.2048694,-0.9372317,-1.128561,,,,,,,,,,,,,,,,,,,0.0318449,-1.278652,-0.0377406,0.2289086,0.0251013,-0.0633528
20021,Cherokee County,KS,3,0.2041978,-1.527003,0.6570693,-0.2161335,-0.3134604,-0.2290818,,,,,,,,,,,,,0.5703122,-1.676367,0.7342551,-0.0859657,-0.2840692,-0.1523375,,,,,,
20023,Cheyenne County,KS,4,-2.122897,-1.508667,0.4204377,0.333393,0.0318794,-0.7671528,,,,,,,,,,,,,,,,,,,-1.094442,-1.296833,0.4317714,0.890622,0.708716,0.7654422
20025,Clark County,KS,4,-2.306134,-1.524472,0.0805207,0.4658909,-0.1205281,-0.9334209,,,,,,,,,,,,,,,,,,,-1.292714,-1.304582,0.111458,0.8996122,0.6038949,0.6473439
20027,Clay County,KS,3,-0.5908268,-1.525493,0.4758167,0.6219292,0.4013431,0.0245319,,,,,,,,,,,,,-0.5854295,-1.665268,0.5466195,1.052876,0.4813417,0.4018729,,,,,,
20029,Cloud County,KS,3,-0.7676281,-1.524604,0.3606502,0.1634977,0.8574301,-0.0787352,,,,,,,,,,,,,-0.8164604,-1.663422,0.4514188,0.5809516,1.057822,0.3122426,,,,,,
20031,Coffey County,KS,3,-0.9642091,-1.519485,0.3566992,0.5607247,-0.2949629,-0.4145768,,,,,,,,,,,,,-1.155713,-1.667612,0.4301329,0.9739042,0.0596778,-0.0919473,,,,,,
20033,Comanche County,KS,4,-2.290133,-1.524703,-0.0356143,0.4242653,-0.8080562,-1.226344,,,,,,,,,,,,,,,,,,,-1.269734,-1.301317,0.0684747,0.8988931,0.0706354,0.3530813
20035,Cowley County,KS,2,0.1089213,-1.52426,0.5031928,0.0044728,0.3991184,0.0391255,,,,,,,-0.7541307,-1.573138,0.4366239,-0.0435777,0.1391843,-0.5030514,,,,,,,,,,,,
20037,Crawford County,KS,2,0.4587519,-1.525857,0.6113818,-0.1938536,0.8980537,0.2965585,,,,,,,-0.0632316,-1.582599,0.5932186,-0.2887399,0.9132012,-0.0587026,,,,,,,,,,,,
20039,Decatur County,KS,4,-1.385177,-1.512377,0.4165434,0.3155831,1.601364,0.0526563,,,,,,,,,,,,,,,,,,,-0.2859947,-1.293506,0.446219,0.8143515,1.970567,1.282128
20041,Dickinson County,KS,3,-0.3681985,-1.523231,0.5949829,0.7488305,0.4982038,0.2196733,,,,,,,,,,,,,-0.2184419,-1.664945,0.6614846,1.145731,0.5765682,0.6067603,,,,,,
20043,Doniphan County,KS,1,-0.1767973,-1.517355,0.3461317,0.0054949,-1.51237,-0.7981186,-1.480303,-1.511448,0.2873583,0.3779362,-2.084288,-1.682236,,,,,,,,,,,,,,,,,,
20045,Douglas County,KS,1,0.8954327,-1.518921,0.4268083,0.5776949,0.9301827,0.7060506,0.2713909,-1.512874,0.3778051,0.3699607,0.8022676,0.1897048,,,,,,,,,,,,,,,,,,
20047,Edwards County,KS,4,-1.526169,-1.523874,0.3024538,0.2075008,-0.3352148,-0.776512,,,,,,,,,,,,,,,,,,,-0.4290462,-1.304038,0.3457987,0.5534949,0.3749225,0.5393351
20049,Elk County,KS,4,-1.066057,-1.519615,0.1814851,-0.4684133,-2.1278,-1.560101,,,,,,,,,,,,,,,,,,,0.0571241,-1.278344,0.243035,-0.0213793,-0.9949778,-0.4689056
20051,Ellis County,KS,2,-0.5514782,-1.523111,0.5449709,0.3933622,1.278039,0.2893963,,,,,,,-2.189973,-1.563326,0.5122502,0.2898994,1.818354,-0.0960447,,,,,,,,,,,,
20053,Ellsworth County,KS,3,-1.305198,-1.51966,0.2985932,0.4251623,0.4698729,-0.3233889,,,,,,,,,,,,,-1.682259,-1.661542,0.3730482,0.9547808,1.051951,0.1279716,,,,,,
20055,Finney County,KS,2,-0.0684412,-1.518476,0.6706678,-0.3135551,0.4509746,-0.0779776,,,,,,,-1.120632,-1.560565,0.5611315,-0.5418658,0.2000629,-0.6704293,,,,,,,,,,,,
20057,Ford County,KS,2,-0.625843,-1.524075,0.4783111,-0.2244788,0.5927203,-0.2413533,,,,,,,-2.438875,-1.56345,0.3845918,-0.4379003,-0.1374408,-0.9349048,,,,,,,,,,,,
